"id";"variedad";"tiempo";"peso"
165;"Fuji";"semana_20";176,826265008558
166;"Richard";"semana_5";58,4277989949423
166;"Richard";"semana_10";138,164067638556
166;"Richard";"semana_15";194,793913479065
166;"Richard";"semana_20";199,867007521083
167;"Golden";"semana_5";48,5771431776025
167;"Golden";"semana_10";113,81444266209
167;"Golden";"semana_15";175,326758735609
167;"Golden";"semana_20";181,731529696641
168;"Pink Lady";"semana_5";56,0336240464812
168;"Pink Lady";"semana_10";99,9440808094446
168;"Pink Lady";"semana_15";204,458314536631
168;"Pink Lady";"semana_20";204,712271992609
169;"Golden";"semana_5";51,028838281849
169;"Golden";"semana_10";105,601937156058
169;"Golden";"semana_15";243,232642781012
169;"Golden";"semana_20";246,181429194309
170;"Gala";"semana_5";45,1204439358069
170;"Gala";"semana_10";82,0904059125935
170;"Gala";"semana_15";206,120179541192
170;"Gala";"semana_20";207,041630208275
171;"Richard";"semana_5";60,0733955533025
171;"Richard";"semana_10";166,199097386471
171;"Richard";"semana_15";187,124707876742
171;"Richard";"semana_20";192,484963153526
172;"Gala";"semana_5";48,8301989846317
172;"Gala";"semana_10";89,0531230948368
172;"Gala";"semana_15";161,08886753898
172;"Gala";"semana_20";168,089713463
173;"Starking";"semana_5";47,1759591476369
173;"Starking";"semana_10";137,951653652824
173;"Starking";"semana_15";194,045443293888
173;"Starking";"semana_20";201,662331446323
174;"Granny Smith";"semana_5";47,5043391321355
174;"Granny Smith";"semana_10";78,9588826313265
174;"Granny Smith";"semana_15";175,145208104094
174;"Granny Smith";"semana_20";176,376199914655
175;"Pink Lady";"semana_5";49,9849685435277
175;"Pink Lady";"semana_10";111,953594877726
175;"Pink Lady";"semana_15";192,042299021686
175;"Pink Lady";"semana_20";195,93157033501
176;"Granny Smith";"semana_5";57,8193390279401
176;"Granny Smith";"semana_10";99,5993583682159
176;"Granny Smith";"semana_15";205,876203391187
176;"Granny Smith";"semana_20";211,362374666564
177;"Pink Lady";"semana_5";50,6693301451747
177;"Pink Lady";"semana_10";111,823713944885
177;"Pink Lady";"semana_15";199,282916657275
177;"Pink Lady";"semana_20";199,907017016432
178;"Fuji";"semana_5";51,0597340511796
178;"Fuji";"semana_10";113,0720304748
178;"Fuji";"semana_15";146,673643505723
178;"Fuji";"semana_20";151,246410545484
179;"Gala";"semana_5";46,4981801296491
179;"Gala";"semana_10";105,690422038743
179;"Gala";"semana_15";206,925581760788
179;"Gala";"semana_20";208,311025310391
180;"Richard";"semana_5";63,9695284928785
180;"Richard";"semana_10";135,0341081403
180;"Richard";"semana_15";186,820588348333
180;"Richard";"semana_20";191,066135560994
181;"Pink Lady";"semana_5";48,4541888806443
181;"Pink Lady";"semana_10";138,919763423363
181;"Pink Lady";"semana_15";134,916586464474
181;"Pink Lady";"semana_20";137,384093126485
182;"Granny Smith";"semana_5";55,3694273749851
182;"Granny Smith";"semana_10";130,597869790647
182;"Granny Smith";"semana_15";203,158841109545
182;"Granny Smith";"semana_20";204,732431425423
183;"Pink Lady";"semana_5";52,0732388671757
183;"Pink Lady";"semana_10";135,13091027317
183;"Pink Lady";"semana_15";227,990255382779
183;"Pink Lady";"semana_20";231,645550447452
184;"Fuji";"semana_5";48,495783973813
184;"Fuji";"semana_10";99,5894576032848
184;"Fuji";"semana_15";197,91371016582
184;"Fuji";"semana_20";204,011174488863
185;"Gala";"semana_5";33,5254928921552
185;"Gala";"semana_10";108,102131438808
185;"Gala";"semana_15";203,243747153603
185;"Gala";"semana_20";207,939619467877
186;"Pink Lady";"semana_5";61,2011200306072
186;"Pink Lady";"semana_10";113,506814079958
186;"Pink Lady";"semana_15";225,736390541579
186;"Pink Lady";"semana_20";233,040171659823
187;"Pink Lady";"semana_5";56,5254266399427
187;"Pink Lady";"semana_10";124,958305329109
187;"Pink Lady";"semana_15";183,579104885887
187;"Pink Lady";"semana_20";185,954432923775
188;"Granny Smith";"semana_5";47,3046205492036
188;"Granny Smith";"semana_10";109,523217674846
188;"Granny Smith";"semana_15";208,374099710233
188;"Granny Smith";"semana_20";211,915985721371
189;"Golden";"semana_5";35,2584635150502
189;"Golden";"semana_10";138,858903934625
189;"Golden";"semana_15";172,903629618405
189;"Golden";"semana_20";178,700857878371
190;"Richard";"semana_5";64,9945898657666
190;"Richard";"semana_10";118,073549121385
190;"Richard";"semana_15";251,118576725408
190;"Richard";"semana_20";252,231153519288
191;"Fuji";"semana_5";43,2611787703712
191;"Fuji";"semana_10";161,733562478945
191;"Fuji";"semana_15";205,969393296786
191;"Fuji";"semana_20";210,047696760543
192;"Pink Lady";"semana_5";50,0455958513691
192;"Pink Lady";"semana_10";130,973263214781
192;"Pink Lady";"semana_15";208,86831781044
192;"Pink Lady";"semana_20";209,86255044266
193;"Golden";"semana_5";46,1895347587368
193;"Golden";"semana_10";96,5259525357518
193;"Golden";"semana_15";213,106019080058
193;"Golden";"semana_20";214,436100587622
194;"Pink Lady";"semana_5";50,4111752567117
194;"Pink Lady";"semana_10";110,473928366256
194;"Pink Lady";"semana_15";183,668942983196
194;"Pink Lady";"semana_20";187,133624638364
195;"Granny Smith";"semana_5";53,3084434332912
195;"Granny Smith";"semana_10";131,928790388923
195;"Granny Smith";"semana_15";252,816525044192
195;"Granny Smith";"semana_20";257,505431732435
196;"Richard";"semana_5";63,0482525186883
196;"Richard";"semana_10";115,319111481566
196;"Richard";"semana_15";257,163376381535
196;"Richard";"semana_20";260,133845256556
197;"Gala";"semana_5";43,3193567274555
197;"Gala";"semana_10";110,146777183747
197;"Gala";"semana_15";213,684860620451
197;"Gala";"semana_20";217,162221219194
198;"Gala";"semana_5";42,4712954225196
198;"Gala";"semana_10";115,166405661027
198;"Gala";"semana_15";180,475501691269
198;"Gala";"semana_20";182,689378411787
199;"Richard";"semana_5";56,6265776957352
199;"Richard";"semana_10";159,97427207225
199;"Richard";"semana_15";224,959940036191
199;"Richard";"semana_20";230,560270791306
200;"Golden";"semana_5";54,8180918629214
200;"Golden";"semana_10";97,1397336254045
200;"Golden";"semana_15";231,845028179581
200;"Golden";"semana_20";235,639534919406
201;"Fuji";"semana_5";51,172399298958
201;"Fuji";"semana_10";116,107221980151
201;"Fuji";"semana_15";201,600211937774
201;"Fuji";"semana_20";204,590884324957
202;"Richard";"semana_5";63,0994046210617
202;"Richard";"semana_10";121,427151586117
202;"Richard";"semana_15";244,776733782536
202;"Richard";"semana_20";251,304170446864
203;"Richard";"semana_5";62,8432028727959
203;"Richard";"semana_10";130,339084396418
203;"Richard";"semana_15";231,665887806319
203;"Richard";"semana_20";235,071653643377
204;"Golden";"semana_5";34,8951507045847
204;"Golden";"semana_10";121,008047206515
204;"Golden";"semana_15";196,897574816104
204;"Golden";"semana_20";200,572740324047
205;"Pink Lady";"semana_5";48,2363467059004
205;"Pink Lady";"semana_10";114,762340641676
205;"Pink Lady";"semana_15";198,428649500033
205;"Pink Lady";"semana_20";204,386679006761
206;"Pink Lady";"semana_5";42,3987701273325
206;"Pink Lady";"semana_10";139,662278276258
206;"Pink Lady";"semana_15";203,073381786867
206;"Pink Lady";"semana_20";211,01825269468
207;"Starking";"semana_5";54,0777351645067
207;"Starking";"semana_10";102,193528166532
207;"Starking";"semana_15";172,99479844523
207;"Starking";"semana_20";174,614225995814
208;"Granny Smith";"semana_5";52,7330817133101
208;"Granny Smith";"semana_10";123,145038004858
208;"Granny Smith";"semana_15";234,642949289433
208;"Granny Smith";"semana_20";234,827211343474
209;"Granny Smith";"semana_5";50,5522187023084
209;"Granny Smith";"semana_10";96,9080373069491
209;"Granny Smith";"semana_15";185,020134625194
209;"Granny Smith";"semana_20";186,19972092582
210;"Richard";"semana_5";58,4562766255259
210;"Richard";"semana_10";142,143601026915
210;"Richard";"semana_15";175,360579882196
210;"Richard";"semana_20";175,634115917987
211;"Granny Smith";"semana_5";48,3639214182408
211;"Granny Smith";"semana_10";101,925065597315
211;"Granny Smith";"semana_15";243,379279956016
211;"Granny Smith";"semana_20";245,638880848679
212;"Gala";"semana_5";44,6511980282712
212;"Gala";"semana_10";99,5804489009813
212;"Gala";"semana_15";179,338824342042
212;"Gala";"semana_20";182,831551426128
213;"Gala";"semana_5";42,0404633994213
213;"Gala";"semana_10";116,752903387102
213;"Gala";"semana_15";182,340845598036
213;"Gala";"semana_20";182,579282097646
214;"Fuji";"semana_5";42,5388099805135
214;"Fuji";"semana_10";135,152174486587
214;"Fuji";"semana_15";204,04718048466
214;"Fuji";"semana_20";205,026032983936
215;"Richard";"semana_5";49,2380424891227
215;"Richard";"semana_10";136,767150212071
215;"Richard";"semana_15";224,543939625661
215;"Richard";"semana_20";227,030526028763
216;"Gala";"semana_5";44,6418411014507
216;"Gala";"semana_10";104,524732153121
216;"Gala";"semana_15";197,753471116484
216;"Gala";"semana_20";198,388228126751
217;"Richard";"semana_5";63,8503851217066
217;"Richard";"semana_10";148,619957345599
217;"Richard";"semana_15";187,263915087315
217;"Richard";"semana_20";193,943670879336
218;"Golden";"semana_5";38,7074754063205
218;"Golden";"semana_10";101,485733079044
218;"Golden";"semana_15";180,550537107909
218;"Golden";"semana_20";187,009572154308
219;"Fuji";"semana_5";43,1902707951958
219;"Fuji";"semana_10";124,334920933492
219;"Fuji";"semana_15";162,729825209601
219;"Fuji";"semana_20";168,983773600085
220;"Golden";"semana_5";45,3967051906921
220;"Golden";"semana_10";128,218499875357
220;"Golden";"semana_15";200,999209942207
220;"Golden";"semana_20";208,779081158251
221;"Pink Lady";"semana_5";48,2188895748135
221;"Pink Lady";"semana_10";106,820677009514
221;"Pink Lady";"semana_15";240,672877598224
221;"Pink Lady";"semana_20";242,839194707242
222;"Fuji";"semana_5";47,1700287602357
222;"Fuji";"semana_10";131,910966963732
222;"Fuji";"semana_15";166,294951437633
222;"Fuji";"semana_20";168,513054321181
223;"Starking";"semana_5";50,2955075502071
223;"Starking";"semana_10";119,295962625522
223;"Starking";"semana_15";208,488566225773
223;"Starking";"semana_20";211,168950247025
224;"Gala";"semana_5";44,3189833987151
224;"Gala";"semana_10";110,498088681168
224;"Gala";"semana_15";241,52465776328
224;"Gala";"semana_20";245,869274625294
225;"Starking";"semana_5";48,1566412994548
225;"Starking";"semana_10";122,806480946605
225;"Starking";"semana_15";170,933782554164
225;"Starking";"semana_20";172,460768434152
226;"Starking";"semana_5";54,7936760380091
226;"Starking";"semana_10";143,563429810751
226;"Starking";"semana_15";175,011310863464
226;"Starking";"semana_20";178,195828012346
227;"Starking";"semana_5";51,8772338285195
227;"Starking";"semana_10";101,26308324111
227;"Starking";"semana_15";203,959828047567
227;"Starking";"semana_20";206,793700313681
228;"Pink Lady";"semana_5";48,4388652600911
228;"Pink Lady";"semana_10";128,447840475606
228;"Pink Lady";"semana_15";240,238182167062
228;"Pink Lady";"semana_20";247,418748913803
229;"Gala";"semana_5";50,6517840909858
229;"Gala";"semana_10";130,715603845614
229;"Gala";"semana_15";220,959836465572
229;"Gala";"semana_20";225,286227536653
230;"Gala";"semana_5";50,5472451599182
230;"Gala";"semana_10";109,498152788575
230;"Gala";"semana_15";196,984631106788
230;"Gala";"semana_20";201,002777409339
231;"Golden";"semana_5";42,676413527156
231;"Golden";"semana_10";111,235873645665
231;"Golden";"semana_15";194,550949314921
231;"Golden";"semana_20";196,670517254933
232;"Pink Lady";"semana_5";40,0881140078077
232;"Pink Lady";"semana_10";105,037178270847
232;"Pink Lady";"semana_15";196,742165453347
232;"Pink Lady";"semana_20";203,237005164462
233;"Fuji";"semana_5";47,5823471080454
233;"Fuji";"semana_10";91,2975749614575
233;"Fuji";"semana_15";132,242626579026
233;"Fuji";"semana_20";135,725838649566
234;"Starking";"semana_5";57,8620938804123
234;"Starking";"semana_10";126,580252823457
234;"Starking";"semana_15";164,061326965953
234;"Starking";"semana_20";165,086631467829
235;"Fuji";"semana_5";47,7699863766062
235;"Fuji";"semana_10";125,892442780813
235;"Fuji";"semana_15";210,15981491572
235;"Fuji";"semana_20";213,796623368847
236;"Granny Smith";"semana_5";42,5029360208626
236;"Granny Smith";"semana_10";95,981738202965
236;"Granny Smith";"semana_15";223,425722167037
236;"Granny Smith";"semana_20";225,523951243751
237;"Starking";"semana_5";48,6011668370645
237;"Starking";"semana_10";120,471197243217
237;"Starking";"semana_15";166,238255989284
237;"Starking";"semana_20";171,450824577839
238;"Golden";"semana_5";54,9009743064655
238;"Golden";"semana_10";138,371426377708
238;"Golden";"semana_15";231,377733405501
238;"Golden";"semana_20";231,956624213428
239;"Richard";"semana_5";61,218939009504
239;"Richard";"semana_10";143,356496523059
239;"Richard";"semana_15";213,116149355487
239;"Richard";"semana_20";215,700999277473
240;"Fuji";"semana_5";35,3168786530412
240;"Fuji";"semana_10";124,399453738591
240;"Fuji";"semana_15";192,029474451585
240;"Fuji";"semana_20";196,443208597048
241;"Richard";"semana_5";58,3134473017398
241;"Richard";"semana_10";166,989078193092
241;"Richard";"semana_15";225,342471887689
241;"Richard";"semana_20";230,536248316389
242;"Gala";"semana_5";45,7366545387743
242;"Gala";"semana_10";111,033391887726
242;"Gala";"semana_15";233,062075217271
242;"Gala";"semana_20";240,33941988928
243;"Pink Lady";"semana_5";49,6199270177327
243;"Pink Lady";"semana_10";109,524679698161
243;"Pink Lady";"semana_15";137,496071153966
243;"Pink Lady";"semana_20";140,023976796952
244;"Fuji";"semana_5";54,9146904631091
244;"Fuji";"semana_10";113,574519226116
244;"Fuji";"semana_15";209,88091846018
244;"Fuji";"semana_20";217,742009138902
245;"Pink Lady";"semana_5";52,1835930845607
245;"Pink Lady";"semana_10";132,819712605682
245;"Pink Lady";"semana_15";187,844824799899
245;"Pink Lady";"semana_20";188,635173275698
246;"Fuji";"semana_5";57,6955773133202
246;"Fuji";"semana_10";110,77848235035
246;"Fuji";"semana_15";174,679519471384
246;"Fuji";"semana_20";179,740163133151
247;"Fuji";"semana_5";57,1241691859555
247;"Fuji";"semana_10";114,228516773173
247;"Fuji";"semana_15";194,442571839375
247;"Fuji";"semana_20";197,871376950351
248;"Fuji";"semana_5";50,3514999945358
248;"Fuji";"semana_10";150,926355623604
248;"Fuji";"semana_15";277,905074608424
248;"Fuji";"semana_20";282,861616949462
249;"Gala";"semana_5";47,433410322177
249;"Gala";"semana_10";114,583382079067
249;"Gala";"semana_15";193,171742521954
249;"Gala";"semana_20";198,966347216424
250;"Golden";"semana_5";46,9544909457723
250;"Golden";"semana_10";151,010284508121
250;"Golden";"semana_15";223,477002847432
250;"Golden";"semana_20";224,303095118566
251;"Starking";"semana_5";55,9675774900701
251;"Starking";"semana_10";110,411516154076
251;"Starking";"semana_15";188,211654628347
251;"Starking";"semana_20";193,319061531406
252;"Granny Smith";"semana_5";48,9974193565463
252;"Granny Smith";"semana_10";95,00052109954
252;"Granny Smith";"semana_15";184,807738346176
252;"Granny Smith";"semana_20";190,637003331574
253;"Starking";"semana_5";48,7473449965172
253;"Starking";"semana_10";128,937758364705
253;"Starking";"semana_15";182,359794178923
253;"Starking";"semana_20";187,392174255048
254;"Gala";"semana_5";41,3342052661003
254;"Gala";"semana_10";100,974192840338
254;"Gala";"semana_15";159,235936134318
254;"Gala";"semana_20";164,578136074553
255;"Starking";"semana_5";40,0180118026483
255;"Starking";"semana_10";135,873566130489
255;"Starking";"semana_15";236,280298192414
255;"Starking";"semana_20";241,280663030582
256;"Starking";"semana_5";48,3452850207638
256;"Starking";"semana_10";113,211588154648
256;"Starking";"semana_15";183,161759084518
256;"Starking";"semana_20";187,217406567613
257;"Gala";"semana_5";44,449293869019
257;"Gala";"semana_10";109,921585599956
257;"Gala";"semana_15";187,106054343574
257;"Gala";"semana_20";191,507474543818
258;"Granny Smith";"semana_5";45,0385714129371
258;"Granny Smith";"semana_10";107,274983852879
258;"Granny Smith";"semana_15";216,543842879062
258;"Granny Smith";"semana_20";223,868642405544
259;"Granny Smith";"semana_5";52,0127477888936
259;"Granny Smith";"semana_10";115,1253459641
259;"Granny Smith";"semana_15";204,238966916969
259;"Granny Smith";"semana_20";205,289431442788
260;"Golden";"semana_5";61,8304464163619
260;"Golden";"semana_10";120,582028141824
260;"Golden";"semana_15";179,530197116076
260;"Golden";"semana_20";186,279561046972
261;"Richard";"semana_5";53,4273950767077
261;"Richard";"semana_10";138,581501697123
261;"Richard";"semana_15";272,90575587998
261;"Richard";"semana_20";276,508655861642
262;"Richard";"semana_5";62,7739040883454
262;"Richard";"semana_10";124,71541066965
262;"Richard";"semana_15";196,254729220619
262;"Richard";"semana_20";199,887299789091
263;"Pink Lady";"semana_5";54,6259621369313
263;"Pink Lady";"semana_10";126,138314948124
263;"Pink Lady";"semana_15";230,598276215647
263;"Pink Lady";"semana_20";230,754461322953
264;"Richard";"semana_5";56,2701141644727
264;"Richard";"semana_10";124,640503174444
264;"Richard";"semana_15";258,890726103064
264;"Richard";"semana_20";261,656435255509
265;"Gala";"semana_5";42,0744426336286
265;"Gala";"semana_10";84,6320527266513
265;"Gala";"semana_15";222,173223462489
265;"Gala";"semana_20";225,812109027591
266;"Pink Lady";"semana_5";45,7490753376162
266;"Pink Lady";"semana_10";106,092279687077
266;"Pink Lady";"semana_15";191,153140710638
266;"Pink Lady";"semana_20";193,795196989522
267;"Starking";"semana_5";46,1261944424639
267;"Starking";"semana_10";124,979420627614
267;"Starking";"semana_15";199,870972972641
267;"Starking";"semana_20";205,108508469815
268;"Fuji";"semana_5";51,7836975345878
268;"Fuji";"semana_10";142,415835211891
268;"Fuji";"semana_15";229,333743129559
268;"Fuji";"semana_20";234,298255475871
269;"Richard";"semana_5";55,0100304938423
269;"Richard";"semana_10";136,16699843479
269;"Richard";"semana_15";239,37006438665
269;"Richard";"semana_20";240,581960113271
270;"Granny Smith";"semana_5";51,4619340786661
270;"Granny Smith";"semana_10";126,467384317736
270;"Granny Smith";"semana_15";217,780538777173
270;"Granny Smith";"semana_20";219,391702542365
271;"Richard";"semana_5";55,9553678206106
271;"Richard";"semana_10";149,425341897796
271;"Richard";"semana_15";219,211160261091
271;"Richard";"semana_20";220,788609625678
272;"Gala";"semana_5";44,7801988452538
272;"Gala";"semana_10";140,736214301824
272;"Gala";"semana_15";165,477728706501
272;"Gala";"semana_20";172,319194297023
273;"Fuji";"semana_5";51,4616466217245
273;"Fuji";"semana_10";115,423628110531
273;"Fuji";"semana_15";196,794063695187
273;"Fuji";"semana_20";198,209023369888
274;"Fuji";"semana_5";46,0632059233795
274;"Fuji";"semana_10";98,650556943717
274;"Fuji";"semana_15";259,452653147042
274;"Fuji";"semana_20";260,165589635954
275;"Starking";"semana_5";63,4987054401651
275;"Starking";"semana_10";107,617696971918
275;"Starking";"semana_15";168,337635230944
275;"Starking";"semana_20";170,730762528927
276;"Golden";"semana_5";53,8139966164289
276;"Golden";"semana_10";142,292234362911
276;"Golden";"semana_15";198,047734838466
276;"Golden";"semana_20";198,878906000892
277;"Gala";"semana_5";43,4119380255071
277;"Gala";"semana_10";116,786881224431
277;"Gala";"semana_15";229,459669355259
277;"Gala";"semana_20";232,623341891871
278;"Richard";"semana_5";61,5310666155218
278;"Richard";"semana_10";115,310885246221
278;"Richard";"semana_15";275,153826090148
278;"Richard";"semana_20";281,022004305025
279;"Granny Smith";"semana_5";63,756074653214
279;"Granny Smith";"semana_10";111,638031440449
279;"Granny Smith";"semana_15";187,405230976452
279;"Granny Smith";"semana_20";192,194514151473
280;"Fuji";"semana_5";58,3786723032366
280;"Fuji";"semana_10";129,806443876099
280;"Fuji";"semana_15";237,66823336755
280;"Fuji";"semana_20";241,882023972394
281;"Gala";"semana_5";47,5378059796104
281;"Gala";"semana_10";127,361358167029
281;"Gala";"semana_15";182,559519302516
281;"Gala";"semana_20";185,999192072495
282;"Fuji";"semana_5";54,0091992643521
282;"Fuji";"semana_10";116,413254747593
282;"Fuji";"semana_15";220,210712930451
282;"Fuji";"semana_20";227,764471197765
283;"Fuji";"semana_5";54,6363548753787
283;"Fuji";"semana_10";112,479198584504
283;"Fuji";"semana_15";209,619171489786
283;"Fuji";"semana_20";213,489934508513
284;"Pink Lady";"semana_5";49,6228643652296
284;"Pink Lady";"semana_10";118,388602843145
284;"Pink Lady";"semana_15";232,341372140967
284;"Pink Lady";"semana_20";234,639986436167
285;"Gala";"semana_5";43,9880681276503
285;"Gala";"semana_10";111,09418879354
285;"Gala";"semana_15";215,142104298017
285;"Gala";"semana_20";215,546062026314
286;"Granny Smith";"semana_5";43,8342612502277
286;"Granny Smith";"semana_10";126,124884853102
286;"Granny Smith";"semana_15";169,744520481114
286;"Granny Smith";"semana_20";173,900327579488
287;"Starking";"semana_5";45,1982947033574
287;"Starking";"semana_10";131,301996139847
287;"Starking";"semana_15";172,495129729752
287;"Starking";"semana_20";174,827811586802
288;"Golden";"semana_5";46,020297704624
288;"Golden";"semana_10";116,28564743947
288;"Golden";"semana_15";222,807244852953
288;"Golden";"semana_20";226,78915890383
289;"Starking";"semana_5";52,6225354957607
289;"Starking";"semana_10";104,78398493806
289;"Starking";"semana_15";161,654305213487
289;"Starking";"semana_20";169,224448058179
290;"Golden";"semana_5";44,6876078834892
290;"Golden";"semana_10";98,4082391328326
290;"Golden";"semana_15";203,238335464034
290;"Golden";"semana_20";208,657094448689
291;"Richard";"semana_5";57,9695650244437
291;"Richard";"semana_10";151,944182805894
291;"Richard";"semana_15";234,530010563682
291;"Richard";"semana_20";239,987135487969
292;"Gala";"semana_5";42,2272776655985
292;"Gala";"semana_10";114,80277815738
292;"Gala";"semana_15";153,390752829341
292;"Gala";"semana_20";154,478688010676
293;"Fuji";"semana_5";49,8374733052917
293;"Fuji";"semana_10";98,2265081919269
293;"Fuji";"semana_15";186,786631135477
293;"Fuji";"semana_20";191,484249646051
294;"Fuji";"semana_5";50,507454244125
294;"Fuji";"semana_10";112,238618940156
294;"Fuji";"semana_15";202,0346443154
294;"Fuji";"semana_20";207,461355485403
295;"Golden";"semana_5";49,2448134931489
295;"Golden";"semana_10";104,712077076332
295;"Golden";"semana_15";179,157571535794
295;"Golden";"semana_20";187,085519530115
296;"Fuji";"semana_5";51,1856341647266
296;"Fuji";"semana_10";108,50655055366
296;"Fuji";"semana_15";254,592301727534
296;"Fuji";"semana_20";258,887474590242
297;"Gala";"semana_5";48,7901719093813
297;"Gala";"semana_10";114,791655819427
297;"Gala";"semana_15";177,543373693156
297;"Gala";"semana_20";184,807040408629
298;"Gala";"semana_5";49,6901430849854
298;"Gala";"semana_10";126,018099912745
298;"Gala";"semana_15";167,159040784151
298;"Gala";"semana_20";168,374347211481
299;"Gala";"semana_5";44,6017033634523
299;"Gala";"semana_10";108,830575033572
299;"Gala";"semana_15";146,532696028477
299;"Gala";"semana_20";146,754378331131
300;"Granny Smith";"semana_5";44,5516867407542
300;"Granny Smith";"semana_10";104,499932888942
300;"Granny Smith";"semana_15";166,766523605142
300;"Granny Smith";"semana_20";172,661777062271
301;"Richard";"semana_5";63,1935997945979
301;"Richard";"semana_10";167,573755641351
301;"Richard";"semana_15";214,785960008494
301;"Richard";"semana_20";217,511740545846
302;"Granny Smith";"semana_5";41,4014434121959
302;"Granny Smith";"semana_10";143,402682120684
302;"Granny Smith";"semana_15";213,028754204928
302;"Granny Smith";"semana_20";213,302711937992
303;"Granny Smith";"semana_5";47,6482023230239
303;"Granny Smith";"semana_10";98,9088659819695
303;"Granny Smith";"semana_15";190,753476984577
303;"Granny Smith";"semana_20";193,713127262668
304;"Pink Lady";"semana_5";46,2118544657916
304;"Pink Lady";"semana_10";102,256397257571
304;"Pink Lady";"semana_15";184,350135887864
304;"Pink Lady";"semana_20";190,810430438149
305;"Fuji";"semana_5";38,9697950065973
305;"Fuji";"semana_10";120,678741804293
305;"Fuji";"semana_15";211,907166857717
305;"Fuji";"semana_20";213,986813914475
306;"Fuji";"semana_5";47,5975287978136
306;"Fuji";"semana_10";120,616412098419
306;"Fuji";"semana_15";215,247478324332
306;"Fuji";"semana_20";220,804270205431
307;"Pink Lady";"semana_5";52,2158368865443
307;"Pink Lady";"semana_10";122,657859075549
307;"Pink Lady";"semana_15";209,246718337985
307;"Pink Lady";"semana_20";210,908454975338
308;"Starking";"semana_5";48,3344556997286
308;"Starking";"semana_10";137,714265914906
308;"Starking";"semana_15";193,944609450501
308;"Starking";"semana_20";199,657799627957
309;"Pink Lady";"semana_5";58,2842944423334
309;"Pink Lady";"semana_10";125,254543156709
309;"Pink Lady";"semana_15";144,522947916749
309;"Pink Lady";"semana_20";150,510060761112
310;"Fuji";"semana_5";54,8761106588005
310;"Fuji";"semana_10";121,083509024722
310;"Fuji";"semana_15";196,539000289722
310;"Fuji";"semana_20";202,76212250462
311;"Granny Smith";"semana_5";54,2545587055071
311;"Granny Smith";"semana_10";121,590470731105
311;"Granny Smith";"semana_15";204,969788149583
311;"Granny Smith";"semana_20";207,17595950945
312;"Starking";"semana_5";50,7630164597012
312;"Starking";"semana_10";111,433302055511
312;"Starking";"semana_15";182,335323465101
312;"Starking";"semana_20";185,122631647668
313;"Gala";"semana_5";43,8224096344771
313;"Gala";"semana_10";109,551187928998
313;"Gala";"semana_15";212,64407587658
313;"Gala";"semana_20";215,81996364008
314;"Fuji";"semana_5";49,4820323259801
314;"Fuji";"semana_10";118,721520559155
314;"Fuji";"semana_15";169,505916594435
314;"Fuji";"semana_20";173,013270451595
315;"Fuji";"semana_5";51,6872277582777
315;"Fuji";"semana_10";127,414319034858
315;"Fuji";"semana_15";209,804723085319
315;"Fuji";"semana_20";211,752721774807
316;"Pink Lady";"semana_5";49,0032831291725
316;"Pink Lady";"semana_10";121,279692445969
316;"Pink Lady";"semana_15";207,880703807685
316;"Pink Lady";"semana_20";211,853740722749
317;"Starking";"semana_5";52,4582331613163
317;"Starking";"semana_10";129,874240316626
317;"Starking";"semana_15";163,595395974987
317;"Starking";"semana_20";168,745847700336
318;"Richard";"semana_5";59,5774162345593
318;"Richard";"semana_10";119,862043437826
318;"Richard";"semana_15";243,628301806695
318;"Richard";"semana_20";249,195292768947
319;"Golden";"semana_5";51,6355243963884
319;"Golden";"semana_10";114,189003429077
319;"Golden";"semana_15";173,107474770433
319;"Golden";"semana_20";176,547251774035
320;"Gala";"semana_5";48,1653694153244
320;"Gala";"semana_10";107,933582982521
320;"Gala";"semana_15";219,603509221509
320;"Gala";"semana_20";222,298374111116
321;"Granny Smith";"semana_5";46,5011553108003
321;"Granny Smith";"semana_10";119,600665543866
321;"Granny Smith";"semana_15";204,236905222827
321;"Granny Smith";"semana_20";204,774980314144
322;"Gala";"semana_5";51,4434488838061
322;"Gala";"semana_10";89,5306450535066
322;"Gala";"semana_15";179,12861037077
322;"Gala";"semana_20";179,569740608423
323;"Richard";"semana_5";51,1715826830738
323;"Richard";"semana_10";144,286364782493
323;"Richard";"semana_15";195,768173454608
323;"Richard";"semana_20";195,874148719291
324;"Golden";"semana_5";48,4171424086279
324;"Golden";"semana_10";116,132612043591
324;"Golden";"semana_15";194,166429448653
324;"Golden";"semana_20";195,98886150286
325;"Gala";"semana_5";36,7741162674764
325;"Gala";"semana_10";118,952557853274
325;"Gala";"semana_15";166,698971824774
325;"Gala";"semana_20";167,592659751006
326;"Golden";"semana_5";47,3324609484742
326;"Golden";"semana_10";146,751561667504
326;"Golden";"semana_15";210,214426763883
326;"Golden";"semana_20";217,56072957494
327;"Pink Lady";"semana_5";48,3638862540168
327;"Pink Lady";"semana_10";99,324266509666
327;"Pink Lady";"semana_15";189,453079478405
327;"Pink Lady";"semana_20";192,765956878252
328;"Granny Smith";"semana_5";42,7561128621092
328;"Granny Smith";"semana_10";120,716821201373
328;"Granny Smith";"semana_15";176,581415854158
328;"Granny Smith";"semana_20";180,628932771968
329;"Pink Lady";"semana_5";45,5726651262473
329;"Pink Lady";"semana_10";116,043667797176
329;"Pink Lady";"semana_15";183,800747353447
329;"Pink Lady";"semana_20";186,438541719553
